mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
12.656097888946533,1.0221387724965572,7.131248235702515,0.8492051134939756,20,log2,2,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",0.9576272818720746,0.9566592328262769,0.9578027150758914,0.9573630765914144,0.0005028195412156614,7
8.026793162027994,0.01581622991999755,7.823252042134603,0.3479628456668983,20,log2,5,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.9567533615317669,0.9552288370739112,0.9563084151132051,0.9560968712396277,0.0006401077062943914,13
11.36138916015625,0.08851096285387233,7.179509560267131,0.09772911853181122,20,log2,5,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",0.95664061731119,0.9555248309517342,0.9558754537762922,0.9560136340130722,0.0004658791927558721,15
8.60809818903605,1.3650742201052648,7.9928624629974365,0.6668612242218495,20,log2,10,100,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.955701341030816,0.9534913561325294,0.9546979056919662,0.9546302009517706,0.0009034918415228181,21
13.599860588709513,0.3781767129444097,6.566814025243123,0.1139432214208261,20,log2,10,200,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",0.9556698144894545,0.953531921408092,0.9543261057288486,0.9545092805421316,0.0008823496910713199,23
10.834890286127726,0.6015461792677381,6.37783416112264,0.38829727173676104,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100}",0.9606809890833266,0.9588645513702226,0.9605594826752765,0.9600350077096086,0.0008291228230709901,1
14.022892395655314,0.3164161494607477,6.778012752532959,0.24373897888902707,,sqrt,2,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 200}",0.9606303578597403,0.9588288380987466,0.9605033984934753,0.9599875314839874,0.0008209577499973793,3
10.559621969858805,0.22964780289638212,7.6074395179748535,0.5293337733268911,,sqrt,5,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100}",0.9573769706491233,0.9562247526904498,0.957141511164429,0.956914411501334,0.0004970461070536695,11
13.93681812286377,0.7900876550438576,8.413790464401245,0.8564233371740485,,sqrt,5,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 200}",0.9578566064970572,0.9560835902416867,0.9572038922399468,0.9570480296595635,0.0007321732574670316,9
11.197854995727539,0.5468587768900203,7.537237564722697,0.49319913286580436,,sqrt,10,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.9561186535173334,0.9541438306953597,0.9558398920839407,0.9553674587655445,0.0008726878880008656,17
15.741077661514282,0.3742646116350233,5.910377899805705,0.30468738156314124,,sqrt,10,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 200}",0.9567010206915902,0.9540291191752277,0.9551765177783968,0.9553022192150715,0.0010944146279089665,19
12.418056090672811,0.1317946742783517,5.838591814041138,0.09427602863043627,,log2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 100}",0.9606809890833266,0.9588645513702226,0.9605594826752765,0.9600350077096086,0.0008291228230709901,1
15.146263043085733,0.1400586266077242,7.106590032577515,2.2012054074735796,,log2,2,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 200}",0.9606303578597403,0.9588288380987466,0.9605033984934753,0.9599875314839874,0.0008209577499973793,3
11.700722694396973,0.582207191046298,8.058569192886353,1.135570974666066,,log2,5,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 100}",0.9573769706491233,0.9562247526904498,0.957141511164429,0.956914411501334,0.0004970461070536695,11
20.921502828598022,9.048155510171103,9.18327291806539,2.4634481902711944,,log2,5,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 5, 'n_estimators': 200}",0.9578566064970572,0.9560835902416867,0.9572038922399468,0.9570480296595635,0.0007321732574670316,9
22.81238881746928,0.2695426168540851,6.017687638600667,0.7370141537232725,,log2,10,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 100}",0.9561186535173334,0.9541438306953597,0.9558398920839407,0.9553674587655445,0.0008726878880008656,17
36.84527842203776,0.47604782912821336,0.8123177687327067,0.09671098253613652,,log2,10,200,"{'max_depth': None, 'max_features': 'log2', 'min_samples_split': 10, 'n_estimators': 200}",0.9567010206915902,0.9540291191752277,0.9551765177783968,0.9553022192150715,0.0010944146279089665,19
